student_id,age,gender,learning_style,study_hours_daily,support_person,assignment_completion,handle_difficulty,enjoy_math,enjoy_science,enjoy_english,enjoy_filipino,enjoy_arpan,enjoy_mapeh,enjoy_tle,preferred_program,motivation_level,enjoy_science_experiments,enjoy_reading,enjoy_handson_activities,enjoy_sports,enjoy_arts,enjoy_language_related_activities,foreign_language_interest,competition_participation,device_availability,internet_access,absences_count,absence_reason,family_income_help,school_participation,received_awards,award_highest_honors,award_high_honors,award_with_honors,award_best_science,award_best_math,award_best_english,award_conduct,achiever_award,difficulty_reading,difficulty_writing,difficulty_math,difficulty_focusing,difficulty_social_interaction,extra_support_recommended,quiet_study_place,distance_from_school,travel_difficulty,grade_math,grade_science,grade_english,grade_filipino,grade_arpan,grade_mapeh,average_grade_tle,grade_esp,grade_6_final_average,actual_placement
student_332,12,0,1,1,1,2,3,0,0,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,2,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,79,80,79,80,81,83,83,81,81,5
student_333,14,1,3,1,1,1,1,0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,2,0,2,1,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,79,80,81,83,83,82,80,85,81,5
student_334,13,0,1,1,1,2,3,0,0,0,0,0,1,0,4,2,0,0,0,1,0,0,1,0,2,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,81,79,81,83,84,82,83,84,82,5
student_335,12,0,3,1,1,2,3,0,0,0,1,0,0,0,4,2,0,0,0,0,0,1,1,0,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,80,84,83,87,83,85,87,87,85,5
student_336,12,1,3,2,4,2,3,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,75,78,75,75,76,80,76,81,77,5
student_337,12,0,3,1,1,2,1,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,3,0,3,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,79,85,83,76,82,84,82,78,81,5
student_338,12,0,5,1,2,2,2,0,0,0,1,0,0,0,4,2,0,0,0,1,0,0,2,0,2,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,1,80,78,81,88,84,78,80,89,81,5
student_339,13,0,3,1,2,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,3,77,77,79,82,80,86,81,81,80,5
student_340,12,0,5,3,1,2,3,1,1,1,0,0,0,0,1,3,1,0,0,0,0,0,2,0,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,79,88,86,79,81,85,85,79,83,5
student_341,12,0,5,2,2,2,3,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,3,0,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,89,83,88,86,84,86,83,93,87,5
student_342,12,0,3,2,1,1,3,0,0,0,0,0,0,1,4,2,0,0,0,0,1,0,2,0,2,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,77,86,81,87,86,92,84,89,85,5
student_343,13,0,3,1,2,2,1,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,82,85,86,88,82,86,87,88,86,5
student_344,12,1,5,2,4,1,3,1,1,1,1,1,1,1,1,3,0,1,0,1,1,0,2,1,1,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,81,81,80,82,81,85,79,85,82,5
student_345,12,0,3,1,1,3,3,0,1,0,0,0,0,0,3,2,0,0,0,0,1,0,2,0,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,81,81,80,81,81,82,82,82,81,5
student_346,12,1,1,2,1,3,1,0,0,0,1,0,0,0,4,3,0,0,0,1,0,0,2,0,2,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,84,82,82,84,84,83,83,83,83,5
student_347,13,1,3,2,4,3,1,0,1,0,0,0,0,1,4,2,0,0,1,0,0,0,2,1,1,3,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,82,84,81,88,83,84,86,86,84,5
student_348,13,1,3,2,4,2,3,1,0,0,0,0,0,0,4,2,0,0,0,0,0,1,1,1,2,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,83,87,83,83,85,85,85,86,85,5
student_349,13,1,5,1,1,1,3,0,0,1,0,0,0,0,2,2,0,1,1,1,0,0,1,1,1,1,3,1,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,1,3,96,96,96,96,95,93,92,95,95,5
student_350,12,1,3,2,1,1,1,0,0,0,0,0,1,0,5,3,0,0,0,1,0,0,2,0,3,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,80,79,80,81,81,85,82,84,82,5
student_351,12,1,3,2,2,3,1,1,0,0,1,0,1,0,4,2,1,1,1,0,0,1,3,0,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,83,80,82,84,81,83,86,85,83,5
student_352,13,1,3,1,1,3,3,1,0,0,1,0,0,1,4,2,1,1,1,0,0,0,2,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,79,86,77,85,85,86,83,88,84,5
student_353,12,1,1,2,1,3,3,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,2,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,85,80,82,80,80,84,82,83,82,5
student_354,12,0,5,2,4,3,3,1,0,0,0,0,1,1,3,2,0,0,1,0,0,0,3,0,1,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,81,84,79,83,81,86,82,86,83,5
student_355,12,2,5,1,4,4,3,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,2,1,3,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,2,2,79,92,82,90,85,94,85,87,87,5
student_356,13,0,3,1,1,3,1,1,1,1,0,0,1,0,3,2,1,0,0,0,0,0,2,0,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,79,83,81,82,83,84,83,82,82,5
student_357,14,1,3,1,1,1,2,0,0,0,0,0,1,0,5,2,0,0,1,0,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,3,80,86,84,85,85,91,88,89,86,5
student_358,12,0,3,1,1,2,3,0,0,0,1,0,0,0,5,2,0,0,0,1,0,0,3,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,79,85,76,78,79,80,79,79,78,5
student_359,13,0,5,1,4,4,3,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,3,0,1,1,3,1,3,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,3,78,78,77,78,76,80,81,82,79,5
student_360,12,0,3,2,4,1,1,1,0,0,1,0,0,0,3,2,0,1,1,1,1,0,3,1,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,1,81,82,85,87,79,86,88,86,84,5
student_361,13,0,3,1,1,1,1,0,0,0,1,1,0,0,5,2,0,0,0,1,0,0,2,1,3,3,1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,2,78,82,78,84,82,87,81,88,83,5
student_362,12,1,4,2,1,1,3,0,1,0,0,0,1,0,5,3,0,0,0,0,1,0,3,0,1,3,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,75,83,83,82,83,85,81,86,82,5
student_363,15,1,1,1,2,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,77,82,80,78,80,81,81,82,80,5
student_364,13,1,3,1,1,1,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2,0,2,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,77,79,75,82,79,80,81,83,80,5
student_365,13,1,3,3,1,3,1,1,1,0,0,0,0,1,2,2,1,0,1,0,0,0,2,0,2,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,85,82,80,84,85,84,83,80,83,5
student_366,12,1,5,1,1,3,1,0,0,0,1,0,0,0,5,3,0,0,1,1,0,0,2,0,1,2,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,79,80,80,81,78,82,87,86,81,5
student_367,13,0,5,1,1,3,4,1,0,0,0,0,0,0,2,NaN,1,0,0,0,0,0,3,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,3,76,80,75,78,80,80,76,76,78,5
student_368,13,0,5,1,1,3,3,0,0,1,1,1,1,0,5,3,0,0,0,1,1,0,2,1,1,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,3,81,81,81,81,81,81,81,83,82,5
student_369,13,0,5,1,1,3,1,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,2,0,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,79,79,78,81,77,81,79,82,80,5
student_370,13,0,3,1,1,3,1,1,0,0,0,0,0,0,5,1,0,0,0,1,0,0,2,0,2,1,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,84,81,84,85,81,83,83,84,83,5
student_371,13,0,5,2,2,3,1,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,2,0,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,78,84,80,79,79,86,84,80,81,5
student_372,13,1,3,2,1,3,3,0,0,0,0,1,0,1,5,2,1,1,0,1,0,0,2,0,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,80,82,83,81,82,83,83,84,82,5
student_373,12,1,3,2,1,3,3,0,0,1,1,0,0,1,5,2,1,1,0,0,1,0,3,0,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,82,82,84,86,83,84,84,83,83,5
student_374,12,0,5,2,1,1,1,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,2,0,2,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,81,81,82,82,82,83,83,82,82,5
student_375,16,0,5,2,1,1,1,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,3,0,2,1,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,86,86,87,90,86,86,86,87,87,5
student_376,12,1,3,1,1,3,3,0,0,0,0,0,0,1,5,2,0,0,0,1,0,0,3,1,3,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,76,79,83,78,78,84,86,83,81,5
student_377,12,0,5,2,4,2,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,2,1,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,82,82,84,82,88,90,89,83,85,5
student_378,12,1,5,2,1,2,3,0,0,0,0,0,0,1,5,2,0,0,0,1,0,0,2,0,2,3,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,82,82,82,82,81,84,82,84,83,5
student_379,13,0,3,1,1,1,1,0,0,0,0,0,0,1,5,2,0,1,0,0,0,0,2,0,1,3,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,86,88,89,89,88,90,88,85,88,5
student_380,13,0,3,1,3,1,1,1,0,0,0,0,0,0,5,2,0,0,0,1,0,0,3,0,2,2,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,80,81,82,77,81,79,82,87,81,5
student_381,13,0,3,4,1,1,3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,2,0,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,85,85,78,85,82,79,84,85,83,5
student_382,12,0,5,1,4,3,3,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,2,0,1,2,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,83,83,83,84,82,84,77,86,83,5
student_383,12,1,3,2,1,3,1,1,1,1,0,0,0,0,5,2,1,0,0,1,1,0,1,0,2,2,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,90,91,83,87,90,85,94,83,88,5
student_384,12,1,3,2,3,3,1,0,0,1,0,0,0,0,5,2,0,1,0,0,0,0,1,0,2,2,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,2,85,78,79,84,85,78,85,83,82,5
student_385,13,1,3,2,1,3,3,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,3,0,1,2,1,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,78,82,82,79,82,87,85,87,83,5
student_386,13,1,3,2,1,3,1,0,1,0,0,0,0,0,5,2,0,1,0,0,0,0,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,80,81,80,80,80,81,81,82,83,5
student_387,12,1,3,3,1,2,3,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,2,1,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,82,77,81,78,79,86,86,90,83,5
student_388,13,0,3,1,1,3,2,1,0,0,1,0,0,1,5,3,0,1,0,1,0,0,3,0,3,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,81,81,82,85,79,81,80,88,82,5
student_390,13,0,3,1,1,3,3,0,1,1,1,1,0,0,5,3,1,0,1,1,0,0,1,0,2,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,81,81,82,78,80,87,81,81,81,5
student_391,12,0,3,1,1,1,1,0,1,0,0,0,0,0,5,2,1,0,0,0,0,0,2,0,2,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,77,84,82,75,76,80,85,79,80,5
student_392,13,1,3,2,1,3,1,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,1,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,79,83,81,79,81,87,82,86,82,5
student_393,12,0,1,2,1,2,3,0,1,0,0,0,1,0,2,2,1,0,1,1,0,0,2,0,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,80,89,85,81,81,83,89,85,84,5
student_394,14,0,4,1,3,1,1,1,0,0,0,0,0,0,5,2,0,0,0,1,0,0,2,1,2,2,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,77,77,76,77,79,79,77,79,78,5
student_395,12,0,4,1,2,2,2,0,0,1,0,0,0,0,5,2,0,0,0,0,0,1,1,0,1,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,87,84,93,87,83,82,84,82,85,2
student_396,12,0,2,3,1,2,3,0,0,1,0,0,0,0,5,2,0,0,1,0,0,0,2,0,2,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,80,90,86,88,84,93,88,87,87,2
student_397,12,1,5,2,4,1,3,1,1,0,0,0,1,0,2,3,1,0,0,0,0,0,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,87,89,89,88,88,89,89,90,89,2
student_398,13,1,3,4,1,1,3,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,2,0,1,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,84,86,85,84,85,92,89,88,87,2
student_399,12,0,1,1,1,1,1,0,1,0,0,0,0,0,2,3,0,0,0,1,0,0,1,1,2,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,87,83,89,88,88,82,86,86,86,2
student_400,12,0,NaN,1,1,3,1,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,91,84,89,89,88,83,87,87,87,2
student_401,12,0,5,2,2,1,1,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,1,0,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,87,86,90,89,86,91,88,91,88,2
student_402,13,1,3,2,4,1,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,85,90,94,88,86,89,86,95,89,2
student_403,15,0,5,2,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,0,0,1,0,2,2,1,5,3,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,3,89,88,89,92,88,89,91,95,90,2
student_404,11,0,2,3,1,1,1,1,1,1,1,1,1,1,2,3,1,0,0,0,0,0,1,0,1,2,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,90,88,88,88,87,86,88,88,88,2
student_405,13,1,3,2,4,2,3,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,1,1,2,1,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,4,2,88,89,86,92,89,91,92,92,89,2
student_406,12,1,5,2,1,1,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,3,1,1,1,1,4,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,93,93,93,93,93,92,92,97,93,2
student_407,12,1,5,2,1,1,2,0,0,1,1,1,0,0,2,2,0,0,1,0,0,0,1,0,1,2,1,2,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2,3,88,87,90,92,88,90,91,91,90,2
student_408,13,1,3,2,2,1,3,1,1,1,1,1,1,0,2,3,1,0,1,1,1,0,2,1,1,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,91,90,91,92,93,92,91,91,91,2
student_409,12,1,5,2,1,3,1,0,0,0,0,0,1,0,6,2,0,0,1,0,0,0,2,1,2,2,1,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,89,88,88,91,88,91,92,93,90,2
student_410,13,0,5,2,1,1,3,0,0,0,0,0,1,0,2,3,1,0,1,1,0,0,1,1,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,84,89,88,90,92,96,89,93,89,2
student_411,12,1,3,3,1,1,1,0,1,0,0,0,0,0,2,3,1,0,1,1,1,0,2,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,89,93,89,91,93,91,91,93,92,2
student_412,12,0,5,1,1,4,3,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,3,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,86,88,88,87,88,86,87,84,86,2
student_413,12,1,3,2,2,2,2,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,2,1,2,2,1,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,85,86,88,86,86,89,89,86,87,2
student_414,12,0,1,1,1,3,3,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,1,1,2,2,1,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,2,90,89,87,88,90,91,93,93,90,2
student_415,11,0,5,3,1,3,2,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,2,0,2,2,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,88,87,88,88,90,87,88,89,88,2
student_416,13,0,5,1,1,3,3,0,1,0,0,0,0,0,6,2,0,0,1,0,0,0,2,0,1,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,3,84,86,84,84,83,87,85,84,84,2
student_417,12,1,3,2,4,3,3,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,2,1,1,2,1,4,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,3,87,89,91,90,87,90,92,92,90,2
student_418,12,1,5,2,4,2,3,1,0,0,0,0,0,0,2,3,0,0,0,0,0,1,2,0,1,1,1,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,3,88,87,88,89,86,86,90,94,89,2
student_419,12,1,3,1,2,1,1,0,0,0,0,0,0,1,3,3,0,0,1,0,0,0,1,0,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,83,84,85,84,83,86,87,88,85,3
student_420,12,1,3,1,2,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,2,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,83,84,82,83,81,83,81,83,83,5
student_421,13,0,3,2,3,3,4,0,1,0,0,0,0,0,3,1,0,1,0,0,0,1,1,0,1,2,3,3,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,2,2,75,80,80,77,80,80,79,80,79,5
student_422,13,0,4,2,1,3,4,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,3,0,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,77,80,82,77,83,84,83,84,81,5
student_423,13,0,3,2,1,1,1,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,2,1,2,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,85,83,83,83,81,88,87,89,85,5
student_424,12,0,3,2,1,2,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,1,1,0,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,75,76,77,78,75,78,75,78,76,5
student_425,13,0,3,2,1,3,1,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0,3,0,2,2,1,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,79,76,78,81,78,79,79,81,79,5
student_426,13,1,3,1,4,2,3,0,0,0,0,0,1,0,5,3,0,0,1,0,0,0,3,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,3,77,81,82,81,77,83,80,80,80,5
student_427,13,1,4,3,2,2,1,0,0,0,0,0,1,0,5,1,0,0,0,1,0,0,3,0,1,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,75,75,75,73,76,82,75,82,75,5
student_428,12,1,3,3,4,3,1,0,0,0,1,0,0,0,5,2,0,0,1,0,0,0,3,1,2,3,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,3,2,78,77,76,80,81,78,77,80,78,5
student_429,12,1,5,2,4,3,1,1,1,1,1,1,1,1,5,3,0,0,1,1,0,0,2,0,2,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,76,81,81,83,82,83,82,83,81,5
student_430,13,1,4,4,1,3,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,2,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,80,80,78,79,77,81,81,82,80,5
student_431,14,0,3,1,1,2,1,0,0,0,0,1,0,0,5,1,0,0,0,0,1,0,3,1,1,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,78,76,77,77,79,81,78,79,78,5
student_432,14,0,3,4,1,1,3,1,0,0,0,0,0,0,5,2,1,0,0,0,0,0,3,0,1,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,77,77,76,78,78,75,79,80,78,5
student_433,12,0,3,2,1,3,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,2,1,3,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,4,1,79,83,80,81,77,78,80,84,80,5
student_434,12,0,3,4,1,3,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,2,1,3,2,1,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,4,1,76,76,76,78,82,84,80,84,80,5
student_435,13,0,3,4,1,3,1,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,3,1,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,4,2,76,78,80,81,79,79,80,81,79,5
student_436,15,1,5,4,3,4,3,0,0,1,0,0,0,0,5,3,0,0,1,0,0,0,3,1,2,1,1,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2,80,77,79,79,78,82,79,79,79,5
student_437,12,1,5,2,2,3,3,1,0,0,1,0,0,1,5,2,0,0,0,1,0,0,3,0,1,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,85,82,85,81,82,85,86,88,85,5
student_438,13,1,5,2,1,3,3,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,2,0,2,2,3,3,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,2,82,83,84,87,87,89,87,88,86,5
student_439,16,1,5,2,1,3,1,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,2,1,2,2,3,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,2,77,81,78,78,79,81,82,81,80,5
student_440,14,0,5,3,1,1,1,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,3,1,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2,77,82,76,78,81,82,83,83,83,5
student_441,12,0,4,2,2,2,1,0,0,1,0,0,0,0,3,2,0,0,1,1,0,0,3,1,2,1,1,5,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,3,2,81,80,81,83,85,84,84,85,83,5
student_442,12,1,5,4,1,3,1,1,0,0,0,0,0,0,2,3,0,1,0,1,0,0,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,2,91,85,83,83,89,84,84,85,86,5
student_443,14,0,5,1,3,3,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,2,0,1,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,75,75,77,75,76,80,80,80,78,5
student_444,13,0,5,4,1,1,1,0,1,1,1,1,1,1,1,3,0,0,0,0,0,0,3,1,2,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,93,93,94,96,95,96,93,97,95,1
student_445,13,0,1,2,1,3,1,0,0,0,1,0,0,0,5,2,1,0,0,0,0,0,3,1,2,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,2,76,76,78,82,79,82,80,80,79,5
